method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,86,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11542144909724011,20.7657998699188,1.993327556018465,0.0017741009098981987,3.9407957292895505e-12,497
random,87,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11257189057974891,17.78429845633802,-0.5247135666472946,0.0017303013873811123,7.547991040750346e-13,497
random,88,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11177030356320296,16.94559561578575,-1.2330440180727043,0.0017179804863134203,1.8860788224919586e-12,497
random,89,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11141140556325761,16.57007958844321,-1.5501878553224602,0.001712463996326128,1.2685273836135322e-12,497
random,90,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11378829323492697,19.057024113184617,0.5501729074002037,0.001748998268023599,1.0317597958071066e-12,497
random,91,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11472404184120265,20.036100617577123,1.3770566006516827,0.001763381317853714,2.704570173247621e-12,497
random,92,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11252976952796637,17.74022707662768,-0.5619342588588649,0.0017296539600885445,6.596778272720712e-13,497
random,93,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11577324334148442,21.13388321688845,2.3041940878993916,0.0017795082106528875,3.519147431176317e-13,497
random,94,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11375471016274472,19.02188604650896,0.5204968869706228,0.0017484820748950108,7.390136666089715e-13,497
random,95,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11658049586375129,21.97851389265162,3.0175309205934697,0.0017919161941383893,6.914532313338448e-13,497
random,96,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11061882668351333,15.740801987780939,-2.2505581758132,0.001700281556036925,1.0735650052284364e-12,497
random,97,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11199989598851406,17.185818842089297,-1.0301623559354711,0.0017215094675715485,1.6032122403441808e-12,497
random,98,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11392556707462825,19.200654133275364,0.671476320301645,0.001751108254042871,3.660426606369608e-13,497
random,99,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11039324740253778,15.50477772613663,-2.449893582484519,0.0016968142593536564,4.779446074009737e-13,497
random,100,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11290934854587117,18.137381713566025,-0.22651543151472886,0.001735488330444403,1.9898726480727897e-12,497
degree,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11938942709785054,24.917506860759374,5.499671334551137,0.001835091249530898,3.5978361028398343e-12,497
heat_path,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.12509606566159645,30.88837948547136,10.542400054631473,0.0019228059052347297,2.620165998757223e-12,497
swap_optimized,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1761877209167631,84.34572785379883,55.69005649610641,0.002708117065208406,6.021305682709515e-14,497
swap_optimized,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.17117242396556426,79.09820798089875,51.258238764348654,0.0026310287687598363,1.5172895281465565e-12,497
swap_optimized,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.18045208362798362,88.80754303446021,59.45830361330175,0.0027736630259053525,1.7784013983926439e-12,497
swap_optimized,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.16302852791953787,70.57722572198372,44.06180288955079,0.0025058519190635587,6.576555021629985e-14,497
swap_optimized,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.18101715679338773,89.39878074061276,59.95763621484986,0.002782348559008111,5.890275676004226e-13,497
