id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
22,1,0.000906484,0.00876343,0.00203325,0.00075,1.0,300.8555737535968,0.0,0.0,none,none
23,1,0.0118628,0.0103961,0.0128577,0.00075,1.0,300.1093450466638,0.0,0.0,none,none
24,1,0.00902999,0.000306356,0.00366445,0.00075,1.0,300.6834135374527,0.0,0.0,none,none
25,1,0.00788632,0.00726696,0.00880959,0.00075,1.0,300.3776257687685,0.0,0.0,none,none
26,1,0.0110799,0.00823283,0.000663952,0.00075,10.0,300.98348717534117,0.005080787340560516,0.0,contact,none
27,1,0.0059405,0.00306427,0.000684223,0.00075,1.0,300.95221787193327,0.0004442195403176228,0.0,contact,none
28,1,0.00746832,0.000537919,0.00200279,0.00075,1.0,300.8694570913639,0.0,0.0,none,none
29,1,0.000128037,0.0123656,0.011289,0.00075,1.0,300.2442551392027,0.0,0.0,none,none
30,1,0.000594973,0.010543,0.01466,0.00075,1.0,300.033651025918,0.0,0.00034365162381589694,none,contact
31,1,0.0103333,0.0153605,0.0146544,0.00075,1.0,300.03961891941265,0.0,0.0003182710143121796,none,contact
32,1,0.00672603,0.0109501,0.00283634,0.00075,1.0,nan,0.0,0.0,none,none
33,1,0.0062957,0.00446283,0.00106237,0.00075,1.0,300.923562164079,0.0,0.0,none,none
34,1,0.00474988,0.0135997,0.000701458,0.00075,1.0,300.9417368724014,0.00038160974830315873,0.0,contact,none
35,1,0.00452433,0.000908892,0.00177293,0.00075,1.0,300.8586471945618,0.0,0.0,none,none
36,1,0.00080875,0.00797313,0.0051201,0.00075,1.0,300.66078680268424,0.0,0.0,none,none
37,1,0.00281459,0.0128358,0.00575629,0.00075,1.0,300.5256671487572,0.0,0.0,none,none
38,1,0.00174726,0.00828256,0.00362045,0.00075,10.0,300.75857663880794,0.0,0.0,none,none
39,1,0.0069253,0.0121949,0.0140525,0.00075,1.0,300.07819463355787,0.0,0.0,none,none
40,1,0.00496708,0.00232708,0.0121734,0.00075,1.0,300.1745496204785,0.0,0.0,none,none
41,1,0.0148507,0.00255031,0.0102542,0.00075,1.0,nan,0.0,0.0,none,none
42,1,0.00608516,0.00257268,0.0147232,0.00075,1.0,300.0467875718779,0.0,0.0005547039197187145,none,contact
43,1,0.00987886,0.0124054,0.00710925,0.00075,1.0,300.48598174635055,0.0,0.0,none,none
44,1,0.0093316,0.0115426,0.00824901,0.00075,1.0,300.41518525310903,0.0,0.0,none,none
45,1,0.000498389,0.00925524,0.00931856,0.00075,1.0,300.36915883266016,0.0,0.0,none,none
46,1,0.0073139,0.00927887,0.000676633,0.00075,1.0,300.94987724952716,0.00046914922998977617,0.0,contact,none
47,1,0.00763379,0.0018985,0.00582374,0.00075,1.0,nan,0.0,0.0,none,none
48,1,0.00828365,0.00668188,0.0121186,0.00075,1.0,300.1732518635914,0.0,0.0,none,none
49,1,0.00600109,0.0135858,0.00150731,0.00075,1.0,300.9020870100121,0.0,0.0,none,none
50,1,0.0113682,0.00191826,0.00963399,0.00075,1.0,300.31892326300937,0.0,0.0,none,none
51,1,0.0141013,0.0103253,0.00832272,0.00075,1.0,nan,0.0,0.0,none,none
52,1,0.00522192,0.0137534,0.00359735,0.00075,1.0,300.75709718548393,0.0,0.0,none,none
53,1,0.00340968,0.00929335,0.013039,0.00075,1.0,300.1735805513322,0.0,0.0,none,none
54,1,0.00444588,0.00989183,0.00761027,0.00075,1.0,nan,0.0,0.0,none,none
55,1,0.00648051,0.00585378,0.0100765,0.00075,1.0,300.3338314953303,0.0,0.0,none,none
56,1,0.00852074,0.00341972,0.00860685,0.00075,1.0,300.3380947550248,0.0,0.0,none,none
57,1,0.00476171,0.00195092,0.000726542,0.00075,1.0,300.9411454615818,0.0002652809831103615,0.0,contact,none
58,1,0.00314155,0.0052685,0.00818987,0.00075,10.0,300.4365450215423,0.0,0.0,none,none
59,1,0.00605247,0.00440487,0.00969835,0.00075,1.0,300.2962425115779,0.0,0.0,none,none
60,1,0.00284525,0.00665236,0.000679316,0.00075,10.0,300.95880053172664,0.00460491042258153,0.0,contact,none
61,1,0.0013122,0.00824075,0.00068703,0.00075,10.0,300.957616205168,0.004346377802262476,0.0,contact,none
62,1,0.0151343,0.0153013,0.0129065,0.00075,1.0,300.13683188322244,0.0,0.0,none,none
63,1,0.00602605,0.0100457,0.00836521,0.00075,1.0,300.41887176549994,0.0,0.0,none,none
64,1,0.00344849,0.0126531,0.0037613,0.00075,1.0,300.7201487881117,0.0,0.0,none,none
65,1,0.0103372,0.00931924,0.00575066,0.00075,1.0,300.5815314724119,0.0,0.0,none,none
66,1,0.0053855,0.00627592,0.0110007,0.00075,1.0,300.32141226593694,0.0,0.0,none,none
67,1,0.0101746,0.00693124,0.00660717,0.00075,1.0,300.50652552520756,0.0,0.0,none,none
