atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
19,106,1,0.00036435554357635723,3.228136230065749e-05,3.228136230065749e-05,0.6522803096646496
19,311,1,0.0004305763817099632,-2.5106779485966106e-05,2.5106779485966106e-05,0.7675426432451266
19,345,1,0.0004936628412529717,-1.7333676838264927e-05,1.7333676838264927e-05,0.37855208282751807
19,456,1,0.0004047791173015413,1.0159094023446549e-05,1.0159094023446549e-05,0.1391621825478259
20,24,1,0.00018602399898771544,1.1549962137086615e-05,1.1549962137086615e-05,0.4406605884029309
20,218,0,0.0001386079429395928,9.578260793155634e-06,9.578260793155634e-06,0.9822237117003392
20,349,0,0.0001972372509429356,5.960685618131323e-06,5.960685618131323e-06,0.46549375297618245
20,362,0,0.0002042295738588252,-8.80355854762413e-06,8.80355854762413e-06,0.5578039871015679
20,457,0,0.0001544453323783898,-1.8285350000733513e-05,1.8285350000733513e-05,0.5191079675617117
21,57,0,0.00013189752687805587,-3.909863259774721e-06,3.909863259774721e-06,0.22731023377464687
21,113,0,4.9033240652382424e-05,-1.1927398361284728e-06,1.1927398361284728e-06,0.037772515101606736
21,168,0,0.0001277401380274032,4.532667244332358e-06,4.532667244332358e-06,0.5101973660426404
21,335,0,7.792729831347596e-05,-7.426188642361935e-06,7.426188642361935e-06,0.7241893925856446
21,394,0,0.00015687090805388136,1.3054717355581525e-05,1.3054717355581525e-05,0.8019590402059279
21,423,0,0.00015418731759310486,-5.058592861678832e-06,5.058592861678832e-06,0.3586960453788708
22,384,0,0.00010835569419098347,3.289321394677297e-06,3.289321394677297e-06,0.23387841795445133
22,424,0,0.0001163717670920747,9.499797122079821e-07,9.499797122079821e-07,0.1615841171601931
22,494,0,5.46645552060775e-05,-4.239301106888215e-06,4.239301106888215e-06,0.798535273558652
23,49,0,0.0001397344360776027,1.260956682693582e-06,1.260956682693582e-06,0.10464583926209907
23,93,0,0.00019609466045284276,1.3497854802179611e-05,1.3497854802179611e-05,0.8115232870745541
23,349,0,0.00017664097473129174,1.288466796459205e-05,1.288466796459205e-05,0.5490118086997041
23,405,0,0.00019394942696170512,-1.0403877563413964e-05,1.0403877563413964e-05,0.36578167472369755
23,452,0,0.00014582465411522736,-4.864322432160829e-06,4.864322432160829e-06,0.30421024432328464
24,52,1,0.0002770399300083817,-2.1897848914704365e-05,2.1897848914704365e-05,0.5324085207265193
24,218,1,0.0004203172310079688,2.9483996983524512e-06,2.9483996983524512e-06,0.6313715653712276
24,362,1,0.0004199041223922581,-4.417170843756708e-05,4.417170843756708e-05,0.9661727338843529
24,482,2,0.002434797146670137,7.467111979139969e-05,7.467111979139969e-05,0.6578060565200313
25,41,0,4.053402996977261e-06,0.0,0.0,0.7790227544941326
26,247,0,4.578072305121008e-05,-1.1687636777944756e-06,1.1687636777944756e-06,0.13223238046007396
26,341,0,0.00011246395935455027,1.6546174707292764e-06,1.6546174707292764e-06,0.33352171629588506
